condition,kind,gap,rep_strength,info_level,round,lambda_hat,lambda_lo,lambda_hi,bayes_w,oracle
gap3.0_moderate_lean,main,3.0,moderate,lean,2,0.41709445658521693,0.31342947575042623,0.4962922193187201,0.3489178846653272,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,3,0.480326322562333,0.44488601731354877,0.5119343243618316,0.47794381379057144,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,4,0.45097201731759884,0.39361949924130146,0.500875304208915,0.5642310292050156,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,5,0.49560545675991813,0.4155896262944369,0.587748262594128,0.6433711932976365,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,6,0.396131612748956,0.3261683759540226,0.4599426557994665,0.7013236323922933,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,7,0.43589902609300146,0.39906231076834253,0.47668113722984085,0.732272294785828,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,8,0.4030901472192349,0.3396527901270139,0.47374301392635065,0.7569510739415479,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,9,0.47665040747305415,0.43185528365051434,0.5375585323334687,0.7790979958735422,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,10,0.46973987742217865,0.37830285103757194,0.5513633217323373,0.7958783346164191,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,11,0.514774758270428,0.3955109812344266,0.6226735740158075,0.8039353658572809,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,12,0.4162234397881564,0.37353496819704446,0.4591363104500007,0.8130901953240809,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,13,0.3750089848500257,0.2813814414285003,0.48748379415681037,0.8191406959494788,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,14,0.4036401732347634,0.3100854682229455,0.49524508552511043,0.8232984992315497,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,15,0.44094756427861137,0.38127413508954017,0.4949088166994332,0.826924364348707,0.9
