condition,kind,gap,rep_strength,info_level,round,lambda_hat,lambda_lo,lambda_hi,bayes_w,oracle
gap2.0_faint_lean,rep,2.0,faint,lean,18,0.5402869491315394,0.46132028790285384,0.6279898387147624,0.70752578265779,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,19,0.6016555022256622,0.523182439785156,0.6707242167042826,0.7111582595509723,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,20,0.5736791078768728,0.49835733428466705,0.645308098047055,0.7149188826358625,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,21,0.16691615700492743,-0.9347651189391464,0.6254367291791826,0.7152017127795021,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,22,0.6545011526665403,0.6077931278527876,0.7088303024170464,0.7201453623146964,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,23,0.591131410161643,0.5276300551582179,0.6623446785842201,0.7250047747187868,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,24,0.5034724924002499,0.4075791076898071,0.6075758243588845,0.7278375494939505,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,25,0.5485605227955683,0.4805444205818077,0.6262198444136174,0.7329200429218161,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,26,0.5707449382717801,0.5168770747157747,0.6133962898720433,0.7368602553728714,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,27,0.6068821701218223,0.539524693868223,0.6755209504249801,0.738391629167158,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,28,0.6164114528326612,0.5567091408023367,0.6811797732575186,0.7424680904807331,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,29,0.21807029977807052,-0.7560345404592074,0.652769475308285,0.743910609585148,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,30,0.5426548110552387,0.43662619405937003,0.6464631915513617,0.7471401556531986,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,31,0.61201006917016,0.5565309756394624,0.6609285345533163,0.7516064189381517,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,32,0.6113724195985496,0.5481674034598633,0.6821918147057593,0.7524827398469413,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,1,0.23750405247932774,0.21071584648803784,0.27108400642508534,0.10000000000000002,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,2,0.6720562210315731,0.43291514719646584,1.0163737995834983,0.2561824199719177,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,3,6.4905287178459,0.3903460558030384,21.93002464784099,0.3483291412387347,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,4,0.5086752833840849,0.42420640133358173,0.629240512687046,0.415189255719649,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,5,0.537161801003028,0.3934919454483908,0.6627782833880445,0.4811532689711152,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,6,0.6102434118537202,0.5037197927114163,0.7006352342862028,0.5369863912636914,0.7999999999999999
