condition,kind,gap,rep_strength,info_level,round,lambda_hat,lambda_lo,lambda_hi,bayes_w,oracle
gap2.0_moderate_self_history,info,2.0,moderate,self_history,13,0.4422798755308209,0.3620229664634905,0.4962773012073004,0.6685936251949471,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,14,0.5034758152884707,0.48896260833975264,0.5190569633751803,0.6816406925572515,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,15,0.48933945743694307,0.4633151796965425,0.5213194680746933,0.6875483373562977,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,16,0.45838355347456106,0.4325926370273896,0.48298771688236475,0.6965826087816402,0.7999999999999999
gap2.0_moderate_summary,info,2.0,moderate,summary,1,0.4498433932211213,0.4082291060636001,0.4854021477951648,0.10000000000000002,0.7999999999999999
gap2.0_moderate_summary,info,2.0,moderate,summary,2,0.47035441312168447,0.3941127713302812,0.5526480130669286,0.2601908726648657,0.7999999999999999
gap2.0_moderate_summary,info,2.0,moderate,summary,3,0.3921508897534953,0.3225393977112488,0.4484582148530205,0.36220952347453406,0.7999999999999999
gap2.0_moderate_summary,info,2.0,moderate,summary,4,0.4163108495455767,0.2833568912512669,0.5028433037473885,0.45618104795116904,0.7999999999999999
gap2.0_moderate_summary,info,2.0,moderate,summary,5,0.4178912373125173,0.38768694228146816,0.44306731971875657,0.5191454403110911,0.7999999999999999
gap2.0_moderate_summary,info,2.0,moderate,summary,6,0.39853770925918347,0.2955675304453097,0.4725710567848836,0.5432067209212883,0.7999999999999999
gap2.0_moderate_summary,info,2.0,moderate,summary,7,0.44256279769334833,0.39910180443446736,0.4909623023205014,0.5691088183521491,0.7999999999999999
gap2.0_moderate_summary,info,2.0,moderate,summary,8,0.3666309032659366,0.2087667558475397,0.46959392233383374,0.5999292165168384,0.7999999999999999
gap2.0_moderate_summary,info,2.0,moderate,summary,9,0.4525841487427581,0.3777118313423021,0.5417102578401787,0.6143994477334934,0.7999999999999999
gap2.0_moderate_summary,info,2.0,moderate,summary,10,0.3959221499572165,0.33171996791777014,0.4488252446783116,0.6356728228110262,0.7999999999999999
gap2.0_moderate_summary,info,2.0,moderate,summary,11,0.45402099516580136,0.38465575721863043,0.49880492394500014,0.6480373831307762,0.7999999999999999
gap2.0_moderate_summary,info,2.0,moderate,summary,12,0.40945127282253935,0.343693352368203,0.45470515063437666,0.65848942920378,0.7999999999999999
gap2.0_moderate_summary,info,2.0,moderate,summary,13,0.4554038171368737,0.37289613757975565,0.502697554338201,0.6685936251949471,0.7999999999999999
gap2.0_moderate_summary,info,2.0,moderate,summary,14,0.5084308792156405,0.489428676623439,0.529060914047323,0.6816406925572515,0.7999999999999999
gap2.0_moderate_summary,info,2.0,moderate,summary,15,0.4318912810656987,0.3737320878275494,0.48397792831086733,0.6875483373562977,0.7999999999999999
gap2.0_moderate_summary,info,2.0,moderate,summary,16,0.3961253950402688,0.32569600611226235,0.4575603523033086,0.6965826087816402,0.7999999999999999
gap2.0_moderate_full,info,2.0,moderate,full,1,0.4498433932211213,0.40995538774629414,0.4853016529176294,0.10000000000000002,0.7999999999999999
gap2.0_moderate_full,info,2.0,moderate,full,2,0.48991577637944167,0.4215413289808188,0.5718935096370557,0.2601908726648657,0.7999999999999999
gap2.0_moderate_full,info,2.0,moderate,full,3,0.40688485721926054,0.3401445213168782,0.46284953264867507,0.36220952347453406,0.7999999999999999
gap2.0_moderate_full,info,2.0,moderate,full,4,0.41315544845220975,0.2857906257344489,0.48966732354517584,0.45618104795116904,0.7999999999999999
gap2.0_moderate_full,info,2.0,moderate,full,5,0.4102191919010826,0.35346659836269423,0.44859346535423184,0.5191454403110911,0.7999999999999999
gap2.0_moderate_full,info,2.0,moderate,full,6,0.42790844870838635,0.3813163918133533,0.47093096957665304,0.5432067209212883,0.7999999999999999
gap2.0_moderate_full,info,2.0,moderate,full,7,0.4581628257543116,0.43025878887081015,0.4890083563738913,0.5691088183521491,0.7999999999999999
gap2.0_moderate_full,info,2.0,moderate,full,8,0.4132486864268053,0.34428563248283267,0.46610155028169475,0.5999292165168384,0.7999999999999999
gap2.0_moderate_full,info,2.0,moderate,full,9,0.48977012342226456,0.4317932223000534,0.567473217804055,0.6143994477334934,0.7999999999999999
gap2.0_moderate_full,info,2.0,moderate,full,10,0.42328744855997313,0.38286725165140223,0.45851033094099464,0.6356728228110262,0.7999999999999999
gap2.0_moderate_full,info,2.0,moderate,full,11,0.4802763502364415,0.4499706081985094,0.5035335848395447,0.6480373831307762,0.7999999999999999
gap2.0_moderate_full,info,2.0,moderate,full,12,0.4612958238955038,0.42578224128212744,0.48786375473029375,0.65848942920378,0.7999999999999999
gap2.0_moderate_full,info,2.0,moderate,full,13,0.4775492865373687,0.39304646492495726,0.517803106730356,0.6685936251949471,0.7999999999999999
gap2.0_moderate_full,info,2.0,moderate,full,14,0.48708034853665794,0.4654922482122713,0.5080620691388732,0.6816406925572515,0.7999999999999999
gap2.0_moderate_full,info,2.0,moderate,full,15,0.4463023113464744,0.4201967731482797,0.4730097369862071,0.6875483373562977,0.7999999999999999
gap2.0_moderate_full,info,2.0,moderate,full,16,0.4361675022351511,0.3844859456885468,0.47959555913608054,0.6965826087816402,0.7999999999999999
gap2.0_robust_swaplabels,robust,2.0,moderate,lean,1,0.5020779257828399,0.42539689487572857,0.5967159854421645,0.09999999999999999,0.7999999999999999
gap2.0_robust_swaplabels,robust,2.0,moderate,lean,2,0.4924497961569135,0.43629263651580613,0.5602430202863222,0.2785365531477812,0.7999999999999999
gap2.0_robust_swaplabels,robust,2.0,moderate,lean,3,0.36119271425502186,0.24453173199374068,0.4743962083759864,0.3662769274959495,0.7999999999999999
gap2.0_robust_swaplabels,robust,2.0,moderate,lean,4,0.47242584133623106,0.429248857818237,0.5108016504053687,0.4622148025220793,0.7999999999999999
gap2.0_robust_swaplabels,robust,2.0,moderate,lean,5,0.4720061461917515,0.42841945042565693,0.5104589304109495,0.5200464991798295,0.7999999999999999
gap2.0_robust_swaplabels,robust,2.0,moderate,lean,6,0.5019701717051591,0.39236374191987133,0.5562826391738457,0.5376581035655623,0.7999999999999999
